"Start time: 2024-12-01 07:42:36"
"Start due to power on record",
"Device ID: "
"Sample rate per sec.: 1.000000"
"UTC Time","200psi 5v           "," 5psi 5v"," O2 electrochemical"," O2 ZrO2"," Mass Flow 5v","O2 Paramagnetic"
45627.72951388889,0.5075,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.72952546296,0.5075,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.72953703704,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.72954861112,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.72956018519,0.5075,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.72957175926,0.5072,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.72958333333,0.5072,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.72959490741,0.5072,0.4893,-0.0008,1.8239,0.0072,0.0000
45627.72960648149,0.5072,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.72961805556,0.5072,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.72962962963,0.5075,0.4893,-0.0008,1.8236,0.0072,-0.0003
45627.72964120371,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.72965277778,0.5078,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.72966435186,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.72967592593,0.5075,0.4896,-0.0011,1.8239,0.0072,-0.0003
45627.72968750000,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.72969907408,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.72971064815,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.72972222223,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.72973379630,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.72974537037,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.72975694445,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.72976851852,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.72978009260,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.72979166667,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.72980324074,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.72981481482,0.5075,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.72982638890,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.72983796296,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.72984953704,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.72986111112,0.5075,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.72987268519,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.72988425926,0.5075,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.72989583333,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.72990740741,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.72991898149,0.5078,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.72993055556,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.72994212963,0.5078,0.4896,-0.0008,1.8236,0.0072,0.0000
45627.72995370371,0.5078,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.72996527778,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.72997685186,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.72998842593,0.5078,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.73000000000,0.5078,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73001157408,0.5081,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.73002314815,0.5081,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73003472223,0.5078,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.73004629630,0.5078,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.73005787037,0.5078,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.73006944445,0.5078,0.4893,-0.0008,1.8239,0.0072,0.0000
45627.73008101852,0.5078,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73009259260,0.5078,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.73010416667,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73011574074,0.5072,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.73012731482,0.5075,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73013888890,0.5078,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73015046296,0.5078,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.73016203704,0.5078,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.73017361111,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73018518519,0.5075,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73019675926,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73020833333,0.5075,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.73021990741,0.5078,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.73023148149,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73024305556,0.5075,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73025462963,0.5078,0.4896,-0.0008,1.8236,0.0072,0.0000
45627.73026620370,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73027777778,0.5075,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73028935186,0.5075,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.73030092593,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73031250000,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73032407408,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73033564815,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73034722223,0.5075,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73035879630,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73037037037,0.5078,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73038194445,0.5075,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.73039351852,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73040509260,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73041666667,0.5075,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.73042824074,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73043981482,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73045138890,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73046296297,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73047453704,0.5078,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.73048611111,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73049768519,0.5075,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.73050925927,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73052083333,0.5075,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.73053240741,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73054398149,0.5075,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.73055555556,0.5075,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73056712963,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73057870370,0.5075,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73059027778,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73060185186,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73061342593,0.5075,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73062500000,0.5075,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73063657408,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73064814815,0.5075,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.73065972223,0.5075,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.73067129630,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73068287037,0.5072,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73069444445,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73070601852,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73071759260,0.5072,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73072916667,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73074074074,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73075231482,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73076388890,0.5075,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.73077546297,0.5075,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.73078703704,0.5078,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.73079861111,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73081018519,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73082175927,0.5078,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73083333333,0.5078,0.4896,-0.0008,1.8236,0.0072,0.0000
45627.73084490741,0.5075,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.73085648149,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73086805556,0.5078,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.73087962963,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73089120370,0.5075,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73090277778,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73091435186,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73092592593,0.5078,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.73093750000,0.5075,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73094907408,0.5072,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73096064815,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73097222223,0.5078,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73098379630,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73099537037,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73100694445,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73101851852,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73103009260,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73104166667,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73105324074,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73106481482,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73107638889,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73108796297,0.5078,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73109953704,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73111111111,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73112268519,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73113425927,0.5075,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.73114583334,0.5072,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73115740741,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73116898148,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73118055556,0.5072,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73119212964,0.5072,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73120370370,0.5072,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73121527778,0.5072,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73122685186,0.5069,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.73123842593,0.5072,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.73125000000,0.5072,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73126157408,0.5072,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73127314815,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73128472223,0.5075,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73129629630,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73130787037,0.5075,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73131944445,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73133101852,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73134259260,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73135416667,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73136574074,0.5078,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73137731482,0.5075,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73138888889,0.5075,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73140046297,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73141203704,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73142361111,0.5075,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73143518519,0.5078,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73144675927,0.5075,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73145833334,0.5072,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73146990741,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73148148148,0.5072,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.73149305556,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73150462964,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73151620370,0.5075,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.73152777778,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73153935186,0.5072,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73155092593,0.5072,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73156250000,0.5072,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73157407407,0.5069,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73158564815,0.5072,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73159722223,0.5072,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.73160879630,0.5075,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73162037037,0.5075,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73163194445,0.5072,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73164351852,0.5069,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.73165509260,0.5072,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73166666667,0.5072,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73167824074,0.5069,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73168981482,0.5072,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73170138889,0.5075,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.73171296297,0.5078,0.4893,-0.0008,1.8236,0.0072,-0.0003
45627.73172453704,0.5075,0.4893,-0.0008,1.8236,0.0072,-0.0003
45627.73173611111,0.5078,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.73174768519,0.5078,0.4893,-0.0008,1.8236,0.0072,-0.0003
45627.73175925927,0.5078,0.4893,-0.0008,1.8236,0.0072,-0.0003
45627.73177083334,0.5075,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73178240741,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73179398148,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73180555556,0.5078,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73181712964,0.5075,0.4893,-0.0008,1.8236,0.0072,-0.0003
45627.73182870371,0.5078,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73184027778,0.5081,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73185185186,0.5078,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73186342593,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73187500000,0.5078,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73188657407,0.5078,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73189814815,0.5078,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.73190972223,0.5078,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73192129630,0.5078,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73193287037,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73194444445,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73195601852,0.5075,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.73196759260,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73197916667,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73199074074,0.5075,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.73200231482,0.5078,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.73201388889,0.5078,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.73202546297,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73203703704,0.5078,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73204861111,0.5078,0.4896,-0.0008,1.8236,0.0072,0.0000
45627.73206018519,0.5078,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73207175926,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73208333334,0.5078,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.73209490741,0.5075,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.73210648148,0.5078,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73211805556,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73212962964,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73214120371,0.5078,0.4896,-0.0008,1.8236,0.0072,0.0000
45627.73215277778,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73216435186,0.5078,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.73217592593,0.5078,0.4896,-0.0008,1.8236,0.0072,0.0000
45627.73218750001,0.5078,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.73219907407,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73221064815,0.5078,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73222222223,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73223379630,0.5078,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73224537037,0.5075,0.4893,-0.0008,1.8239,0.0072,0.0000
45627.73225694445,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73226851852,0.5078,0.4896,-0.0008,1.8236,0.0072,0.0000
45627.73228009260,0.5078,0.4896,-0.0008,1.8236,0.0072,0.0000
45627.73229166667,0.5081,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73230324074,0.5078,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73231481482,0.5081,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73232638889,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73233796297,0.5078,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.73234953704,0.5078,0.4896,-0.0008,1.8236,0.0072,0.0000
45627.73236111111,0.5075,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73237268519,0.5072,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73238425926,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73239583334,0.5075,0.4896,-0.0008,1.8236,0.0072,0.0000
45627.73240740741,0.5075,0.4893,-0.0008,1.8239,0.0072,0.0000
45627.73241898148,0.5081,0.4893,-0.0008,1.8236,0.0072,0.0000
45627.73243055556,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73244212964,0.5078,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.73245370371,0.5081,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73246527778,0.5078,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.73247685185,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73248842593,0.5078,0.4896,-0.0008,1.8236,0.0072,0.0000
45627.73250000001,0.5081,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73251157408,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73252314815,0.5075,0.4896,-0.0008,1.8236,0.0072,0.0000
45627.73253472223,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73254629630,0.5075,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73255787037,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73256944445,0.5075,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.73258101852,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73259259260,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73260416667,0.5075,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.73261574074,0.5078,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.73262731482,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73263888889,0.5081,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73265046297,0.5075,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73266203704,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73267361111,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73268518519,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73269675926,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73270833334,0.5075,0.4893,-0.0008,1.8236,0.0072,-0.0003
45627.73271990741,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73273148148,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73274305556,0.5078,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.73275462964,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73276620371,0.5078,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.73277777778,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73278935185,0.5078,0.4893,-0.0008,1.8239,0.0072,-0.0003
45627.73280092593,0.5078,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73281250001,0.5078,0.4893,-0.0008,1.8236,0.0072,-0.0003
45627.73282407408,0.5072,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73283564815,0.5078,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.73284722223,0.5075,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73285879630,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73287037038,0.5075,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73288194444,0.5075,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73289351852,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73290509260,0.5075,0.4896,-0.0008,1.8236,0.0072,0.0000
45627.73291666667,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73292824074,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73293981482,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73295138889,0.5075,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.73296296297,0.5072,0.4893,-0.0008,1.8236,0.0072,-0.0003
45627.73297453704,0.5072,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73298611111,0.5069,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73299768519,0.5072,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.73300925926,0.5072,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73302083334,0.5072,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73303240741,0.5072,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73304398148,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73305555556,0.5072,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73306712964,0.5072,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73307870371,0.5075,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73309027778,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73310185185,0.5075,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.73311342593,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73312500001,0.5072,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73313657408,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73314814815,0.5075,0.4893,-0.0008,1.8239,0.0072,0.0000
45627.73315972223,0.5072,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73317129630,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73318287038,0.5072,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.73319444444,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73320601852,0.5078,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73321759260,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73322916667,0.5072,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73324074074,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73325231482,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73326388889,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73327546297,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73328703704,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73329861111,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73331018519,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73332175926,0.5072,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73333333334,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73334490741,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73335648148,0.5072,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73336805556,0.5072,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.73337962963,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73339120371,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73340277778,0.5078,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.73341435185,0.5072,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73342592593,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73343750001,0.5072,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.73344907408,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73346064815,0.5075,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73347222222,0.5078,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73348379630,0.5072,0.4896,-0.0008,1.8239,0.0072,-0.0003
45627.73349537038,0.5069,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.73350694445,0.5072,0.4896,-0.0008,1.8236,0.0072,-0.0003
45627.73351851852,0.5069,0.4896,-0.0008,1.8239,0.0072,0.0000
45627.73353009260,0.5072,0.4896,-0.0008,1.8236,0.0072,-0.0003
